GV$PGA_TARGET_ADVICE            Synonym for GV_$PGA_TARGET_ADVICE                                                                                                                    
GV$PGA_TARGET_ADVICE_HISTOGRAM  Synonym for GV_$PGATARGET_ADVICE_HISTOGRAM                                                                                                                              
GV$PGASTAT                      Synonym for GV_$PGASTAT                                                                                                          
GV$SYS_OPTIMIZER_ENV            Synonym for GV_$SYS_OPTIMIZER_ENV                                                                                                                    
GV$SES_OPTIMIZER_ENV            Synonym for GV_$SES_OPTIMIZER_ENV                                                                                                                    
GV$SQL_OPTIMIZER_ENV            Synonym for GV_$SQL_OPTIMIZER_ENV                                                                                                                    
GV$DLM_MISC                     Synonym for GV_$DLM_MISC                                                                                                           
GV$DLM_LATCH                    Synonym for GV_$DLM_LATCH                                                                                                            
GV$DLM_CONVERT_LOCAL            Synonym for GV_$DLM_CONVERT_LOCAL                                                                                                                    
GV$DLM_CONVERT_REMOTE           Synonym for GV_$DLM_CONVERT_REMOTE                                                                                                                     
GV$DLM_ALL_LOCKS                Synonym for GV_$DLM_ALL_LOCKS                                                                                                                
GV$DLM_LOCKS                    Synonym for GV_$DLM_LOCKS                                                                                                            
GV$DLM_RESS                     Synonym for GV_$DLM_RESS                                                                                                           
GV$HVMASTER_INFO                Synonym for GV_$HVMASTER_INFO                                                                                                                
GV$GCSHVMASTER_INFO             Synonym for GV_$GCSHVMASTER_INFO                                                                                                                   
GV$GCSPFMASTER_INFO             Synonym for GV_$GCSPFMASTER_INFO                                                                                                                   
GV$GES_ENQUEUE                  Synonym for GV_$GES_ENQUEUE                                                                                                              
GV$GES_BLOCKING_ENQUEUE         Synonym for GV_$GES_BLOCKING_ENQUEUE                                                                                                                       
GV$GC_ELEMENT                   Synonym for GV_$GC_ELEMENT                                                                                                             
GV$CR_BLOCK_SERVER              Synonym for GV_$CR_BLOCK_SERVER                                                                                                                  
GV$CURRENT_BLOCK_SERVER         Synonym for GV_$CURRENT_BLOCK_SERVER                                                                                                                       
GV$GC_ELEMENTS_WITH_COLLISIONS  Synonym for GV_$GC_ELEMENTS_W_COLLISIONS                                                                                                                              
GV$FILE_CACHE_TRANSFER          Synonym for GV_$FILE_CACHE_TRANSFER                                                                                                                      
GV$TEMP_CACHE_TRANSFER          Synonym for GV_$TEMP_CACHE_TRANSFER                                                                                                                      
GV$CLASS_CACHE_TRANSFER         Synonym for GV_$CLASS_CACHE_TRANSFER                                                                                                                       
GV$BH                           Synonym for GV_$BH                                                                                                     
GV$LOCK_ELEMENT                 Synonym for GV_$LOCK_ELEMENT                                                                                                               
GV$LOCKS_WITH_COLLISIONS        Synonym for GV_$LOCKS_WITH_COLLISIONS                                                                                                                        
GV$FILE_PING                    Synonym for GV_$FILE_PING                                                                                                            
GV$TEMP_PING                    Synonym for GV_$TEMP_PING                                                                                                            
GV$CLASS_PING                   Synonym for GV_$CLASS_PING                                                                                                             
GV$INSTANCE_CACHE_TRANSFER      Synonym for GV_$INSTANCE_CACHE_TRANSFER                                                                                                                          
GV$BUFFER_POOL                  Synonym for GV_$BUFFER_POOL                                                                                                              
GV$BUFFER_POOL_STATISTICS       Synonym for GV_$BUFFER_POOL_STATISTICS                                                                                                                         
GV$INSTANCE_RECOVERY            Synonym for GV_$INSTANCE_RECOVERY                                                                                                                    
GV$CONTROLFILE                  Synonym for GV_$CONTROLFILE                                                                                                              
GV$LOG                          Synonym for GV_$LOG                                                                                                      
GV$STANDBY_LOG                  Synonym for GV_$STANDBY_LOG                                                                                                              
GV$DATAGUARD_STATUS             Synonym for GV_$DATAGUARD_STATUS                                                                                                                   
GV$THREAD                       Synonym for GV_$THREAD                                                                                                         
GV$PROCESS                      Synonym for GV_$PROCESS                                                                                                          
GV$BGPROCESS                    Synonym for GV_$BGPROCESS                                                                                                            
GV$SESSION                      Synonym for GV_$SESSION                                                                                                          
GV$LICENSE                      Synonym for GV_$LICENSE                                                                                                          
GV$TRANSACTION                  Synonym for GV_$TRANSACTION                                                                                                              
GV$LOCKED_OBJECT                Synonym for GV_$LOCKED_OBJECT                                                                                                                
GV$LATCH                        Synonym for GV_$LATCH                                                                                                        
GV$LATCH_CHILDREN               Synonym for GV_$LATCH_CHILDREN                                                                                                                 
GV$LATCH_PARENT                 Synonym for GV_$LATCH_PARENT                                                                                                               
GV$LATCHNAME                    Synonym for GV_$LATCHNAME                                                                                                            
GV$LATCHHOLDER                  Synonym for GV_$LATCHHOLDER                                                                                                              
GV$LATCH_MISSES                 Synonym for GV_$LATCH_MISSES                                                                                                               
GV$SESSION_LONGOPS              Synonym for GV_$SESSION_LONGOPS                                                                                                                  
GV$RESOURCE                     Synonym for GV_$RESOURCE                                                                                                           
GV$_LOCK                        Synonym for GV_$_LOCK                                                                                                        
GV$LOCK                         Synonym for GV_$LOCK                                                                                                       
GV$SESSTAT                      Synonym for GV_$SESSTAT                                                                                                          
GV$MYSTAT                       Synonym for GV_$MYSTAT                                                                                                         
GV$SUBCACHE                     Synonym for GV_$SUBCACHE                                                                                                           
GV$SYSSTAT                      Synonym for GV_$SYSSTAT                                                                                                          
GV$STATNAME                     Synonym for GV_$STATNAME                                                                                                           
GV$OSSTAT                       Synonym for GV_$OSSTAT                                                                                                         
GV$ACCESS                       Synonym for GV_$ACCESS                                                                                                         
GV$OBJECT_DEPENDENCY            Synonym for GV_$OBJECT_DEPENDENCY                                                                                                                    
GV$DBFILE                       Synonym for GV_$DBFILE                                                                                                         
GV$DATAFILE                     Synonym for GV_$DATAFILE                                                                                                           
GV$TEMPFILE                     Synonym for GV_$TEMPFILE                                                                                                           
GV$TABLESPACE                   Synonym for GV_$TABLESPACE                                                                                                             
GV$FILESTAT                     Synonym for GV_$FILESTAT                                                                                                           
GV$TEMPSTAT                     Synonym for GV_$TEMPSTAT                                                                                                           
GV$LOGFILE                      Synonym for GV_$LOGFILE                                                                                                          
GV$FLASHBACK_DATABASE_LOGFILE   Synonym for GV_$FLASHBACK_DATABASE_LOGFILE                                                                                                                             
GV$FLASHBACK_DATABASE_LOG       Synonym for GV_$FLASHBACK_DATABASE_LOG                                                                                                                         
GV$FLASHBACK_DATABASE_STAT      Synonym for GV_$FLASHBACK_DATABASE_STAT                                                                                                                          
GV$RESTORE_POINT                Synonym for GV_$RESTORE_POINT                                                                                                                
GV$ROLLSTAT                     Synonym for GV_$ROLLSTAT                                                                                                           
GV$UNDOSTAT                     Synonym for GV_$UNDOSTAT                                                                                                           
GV$SGA                          Synonym for GV_$SGA                                                                                                      
GV$CLUSTER_INTERCONNECTS        Synonym for GV_$CLUSTER_INTERCONNECTS                                                                                                                        
GV$CONFIGURED_INTERCONNECTS     Synonym for GV_$CONFIGURED_INTERCONNECTS                                                                                                                           
GV$PARAMETER                    Synonym for GV_$PARAMETER                                                                                                            
GV$PARAMETER2                   Synonym for GV_$PARAMETER2                                                                                                             
GV$SYSTEM_PARAMETER             Synonym for GV_$SYSTEM_PARAMETER                                                                                                                   
GV$SYSTEM_PARAMETER2            Synonym for GV_$SYSTEM_PARAMETER2                                                                                                                    
GV$SPPARAMETER                  Synonym for GV_$SPPARAMETER                                                                                                              
GV$PARAMETER_VALID_VALUES       Synonym for GV_$PARAMETER_VALID_VALUES                                                                                                                         
GV$ROWCACHE                     Synonym for GV_$ROWCACHE                                                                                                           
GV$ROWCACHE_PARENT              Synonym for GV_$ROWCACHE_PARENT                                                                                                                  
GV$ROWCACHE_SUBORDINATE         Synonym for GV_$ROWCACHE_SUBORDINATE                                                                                                                       
GV$ENABLEDPRIVS                 Synonym for GV_$ENABLEDPRIVS                                                                                                               
GV$NLS_PARAMETERS               Synonym for GV_$NLS_PARAMETERS                                                                                                                 
GV$NLS_VALID_VALUES             Synonym for GV_$NLS_VALID_VALUES                                                                                                                   
GV$LIBRARYCACHE                 Synonym for GV_$LIBRARYCACHE                                                                                                               
GV$TYPE_SIZE                    Synonym for GV_$TYPE_SIZE                                                                                                            
GV$ARCHIVE                      Synonym for GV_$ARCHIVE                                                                                                          
GV$CIRCUIT                      Synonym for GV_$CIRCUIT                                                                                                          
GV$DATABASE                     Synonym for GV_$DATABASE                                                                                                           
GV$INSTANCE                     Synonym for GV_$INSTANCE                                                                                                           
GV$DISPATCHER                   Synonym for GV_$DISPATCHER                                                                                                             
GV$DISPATCHER_CONFIG            Synonym for GV_$DISPATCHER_CONFIG                                                                                                                    
GV$DISPATCHER_RATE              Synonym for GV_$DISPATCHER_RATE                                                                                                                  
GV$LOGHIST                      Synonym for GV_$LOGHIST                                                                                                          
GV$SQLAREA                      Synonym for GV_$SQLAREA                                                                                                          
GV$SQLAREA_PLAN_HASH            Synonym for GV_$SQLAREA_PLAN_HASH                                                                                                                    
GV$SQLTEXT                      Synonym for GV_$SQLTEXT                                                                                                          
GV$SQLTEXT_WITH_NEWLINES        Synonym for GV_$SQLTEXT_WITH_NEWLINES                                                                                                                        
GV$SQL                          Synonym for GV_$SQL                                                                                                      
GV$SQL_SHARED_CURSOR            Synonym for GV_$SQL_SHARED_CURSOR                                                                                                                    
GV$DB_PIPES                     Synonym for GV_$DB_PIPES                                                                                                           
GV$DB_OBJECT_CACHE              Synonym for GV_$DB_OBJECT_CACHE                                                                                                                  
GV$OPEN_CURSOR                  Synonym for GV_$OPEN_CURSOR                                                                                                              
GV$OPTION                       Synonym for GV_$OPTION                                                                                                         
GV$VERSION                      Synonym for GV_$VERSION                                                                                                          
GV$PQ_SESSTAT                   Synonym for GV_$PQ_SESSTAT                                                                                                             
GV$PQ_SYSSTAT                   Synonym for GV_$PQ_SYSSTAT                                                                                                             
GV$PQ_SLAVE                     Synonym for GV_$PQ_SLAVE                                                                                                           
GV$QUEUE                        Synonym for GV_$QUEUE                                                                                                        
GV$SHARED_SERVER_MONITOR        Synonym for GV_$SHARED_SERVER_MONITOR                                                                                                                        
GV$DBLINK                       Synonym for GV_$DBLINK                                                                                                         
GV$PWFILE_USERS                 Synonym for GV_$PWFILE_USERS                                                                                                               
GV$REQDIST                      Synonym for GV_$REQDIST                                                                                                          
GV$SGASTAT                      Synonym for GV_$SGASTAT                                                                                                          
GV$SGAINFO                      Synonym for GV_$SGAINFO                                                                                                          
GV$WAITSTAT                     Synonym for GV_$WAITSTAT                                                                                                           
GV$SHARED_SERVER                Synonym for GV_$SHARED_SERVER                                                                                                                
GV$TIMER                        Synonym for GV_$TIMER                                                                                                        
GV$RECOVER_FILE                 Synonym for GV_$RECOVER_FILE                                                                                                               
GV$BACKUP                       Synonym for GV_$BACKUP                                                                                                         
GV$BACKUP_SET                   Synonym for GV_$BACKUP_SET                                                                                                             
GV$BACKUP_PIECE                 Synonym for GV_$BACKUP_PIECE                                                                                                               
GV$BACKUP_DATAFILE              Synonym for GV_$BACKUP_DATAFILE                                                                                                                  
GV$BACKUP_SPFILE                Synonym for GV_$BACKUP_SPFILE                                                                                                                
GV$BACKUP_REDOLOG               Synonym for GV_$BACKUP_REDOLOG                                                                                                                 
GV$BACKUP_CORRUPTION            Synonym for GV_$BACKUP_CORRUPTION                                                                                                                    
GV$COPY_CORRUPTION              Synonym for GV_$COPY_CORRUPTION                                                                                                                  
GV$DATABASE_BLOCK_CORRUPTION    Synonym for GV_$DATABASE_BLOCK_CORRUPTION                                                                                                                            
GV$MTTR_TARGET_ADVICE           Synonym for GV_$MTTR_TARGET_ADVICE                                                                                                                     
GV$STATISTICS_LEVEL             Synonym for GV_$STATISTICS_LEVEL                                                                                                                   
GV$DELETED_OBJECT               Synonym for GV_$DELETED_OBJECT                                                                                                                 
GV$PROXY_DATAFILE               Synonym for GV_$PROXY_DATAFILE                                                                                                                 
GV$PROXY_ARCHIVEDLOG            Synonym for GV_$PROXY_ARCHIVEDLOG                                                                                                                    
GV$CONTROLFILE_RECORD_SECTION   Synonym for GV_$CONTROLFILE_RECORD_SECTION                                                                                                                             
GV$ARCHIVED_LOG                 Synonym for GV_$ARCHIVED_LOG                                                                                                               
GV$OFFLINE_RANGE                Synonym for GV_$OFFLINE_RANGE                                                                                                                
GV$DATAFILE_COPY                Synonym for GV_$DATAFILE_COPY                                                                                                                
GV$LOG_HISTORY                  Synonym for GV_$LOG_HISTORY                                                                                                              
GV$RECOVERY_LOG                 Synonym for GV_$RECOVERY_LOG                                                                                                               
GV$ARCHIVE_GAP                  Synonym for GV_$ARCHIVE_GAP                                                                                                              
GV$DATAFILE_HEADER              Synonym for GV_$DATAFILE_HEADER                                                                                                                  
GV$BACKUP_DEVICE                Synonym for GV_$BACKUP_DEVICE                                                                                                                
GV$MANAGED_STANDBY              Synonym for GV_$MANAGED_STANDBY                                                                                                                  
GV$ARCHIVE_PROCESSES            Synonym for GV_$ARCHIVE_PROCESSES                                                                                                                    
GV$ARCHIVE_DEST                 Synonym for GV_$ARCHIVE_DEST                                                                                                               
GV$DATAGUARD_CONFIG             Synonym for GV_$DATAGUARD_CONFIG                                                                                                                   
GV$FIXED_TABLE                  Synonym for GV_$FIXED_TABLE                                                                                                              
GV$FIXED_VIEW_DEFINITION        Synonym for GV_$FIXED_VIEW_DEFINITION                                                                                                                        
GV$INDEXED_FIXED_COLUMN         Synonym for GV_$INDEXED_FIXED_COLUMN                                                                                                                       
GV$SESSION_CURSOR_CACHE         Synonym for GV_$SESSION_CURSOR_CACHE                                                                                                                       
GV$SESSION_WAIT_CLASS           Synonym for GV_$SESSION_WAIT_CLASS                                                                                                                     
GV$SESSION_WAIT                 Synonym for GV_$SESSION_WAIT                                                                                                               
GV$SESSION_WAIT_HISTORY         Synonym for GV_$SESSION_WAIT_HISTORY                                                                                                                       
GV$SESSION_EVENT                Synonym for GV_$SESSION_EVENT                                                                                                                
GV$SESSION_CONNECT_INFO         Synonym for GV_$SESSION_CONNECT_INFO                                                                                                                       
GV$SYSTEM_WAIT_CLASS            Synonym for GV_$SYSTEM_WAIT_CLASS                                                                                                                    
GV$SYSTEM_EVENT                 Synonym for GV_$SYSTEM_EVENT                                                                                                               
GV$EVENT_NAME                   Synonym for GV_$EVENT_NAME                                                                                                             
GV$EVENT_HISTOGRAM              Synonym for GV_$EVENT_HISTOGRAM                                                                                                                  
GV$FILE_HISTOGRAM               Synonym for GV_$FILE_HISTOGRAM                                                                                                                 
GV$TEMP_HISTOGRAM               Synonym for GV_$TEMP_HISTOGRAM                                                                                                                 
GV$EXECUTION                    Synonym for GV_$EXECUTION                                                                                                            
GV$SYSTEM_CURSOR_CACHE          Synonym for GV_$SYSTEM_CURSOR_CACHE                                                                                                                      
GV$SESS_IO                      Synonym for GV_$SESS_IO                                                                                                          
GV$RECOVERY_STATUS              Synonym for GV_$RECOVERY_STATUS                                                                                                                  
GV$RECOVERY_FILE_STATUS         Synonym for GV_$RECOVERY_FILE_STATUS                                                                                                                       
GV$RECOVERY_PROGRESS            Synonym for GV_$RECOVERY_PROGRESS                                                                                                                    
GV$SHARED_POOL_RESERVED         Synonym for GV_$SHARED_POOL_RESERVED                                                                                                                       
GV$SORT_SEGMENT                 Synonym for GV_$SORT_SEGMENT                                                                                                               
GV$TEMPSEG_USAGE                Synonym for GV_$SORT_USAGE                                                                                                                
GV$SORT_USAGE                   Synonym for GV_$SORT_USAGE                                                                                                             
GV$PQ_TQSTAT                    Synonym for GV_$PQ_TQSTAT                                                                                                            
GV$ACTIVE_INSTANCES             Synonym for GV_$ACTIVE_INSTANCES                                                                                                                   
GV$SQL_CURSOR                   Synonym for GV_$SQL_CURSOR                                                                                                             
GV$SQL_BIND_METADATA            Synonym for GV_$SQL_BIND_METADATA                                                                                                                    
GV$SQL_BIND_DATA                Synonym for GV_$SQL_BIND_DATA                                                                                                                
GV$SQL_SHARED_MEMORY            Synonym for GV_$SQL_SHARED_MEMORY                                                                                                                    
GV$GLOBAL_TRANSACTION           Synonym for GV_$GLOBAL_TRANSACTION                                                                                                                     
GV$SESSION_OBJECT_CACHE         Synonym for GV_$SESSION_OBJECT_CACHE                                                                                                                       
GV$AQ1                          Synonym for GV_$AQ1                                                                                                      
GV$LOCK_ACTIVITY                Synonym for GV_$LOCK_ACTIVITY                                                                                                                
GV$HS_AGENT                     Synonym for GV_$HS_AGENT                                                                                                           
GV$HS_SESSION                   Synonym for GV_$HS_SESSION                                                                                                             
GV$HS_PARAMETER                 Synonym for GV_$HS_PARAMETER                                                                                                               
GV$RSRC_CONSUMER_GROUP_CPU_MTH  Synonym for GV_$RSRC_CONSUME_GROUP_CPU_MTH                                                                                                                              
GV$RSRC_PLAN_CPU_MTH            Synonym for GV_$RSRC_PLAN_CPU_MTH                                                                                                                    
GV$RSRC_CONSUMER_GROUP          Synonym for GV_$RSRC_CONSUMER_GROUP                                                                                                                      
GV$RSRC_SESSION_INFO            Synonym for GV_$RSRC_SESSION_INFO                                                                                                                    
GV$RSRC_PLAN                    Synonym for GV_$RSRC_PLAN                                                                                                            
GV$RSRC_CONS_GROUP_HISTORY      Synonym for GV_$RSRC_CONS_GROUP_HISTORY                                                                                                                          
GV$RSRC_PLAN_HISTORY            Synonym for GV_$RSRC_PLAN_HISTORY                                                                                                                    
GV$BLOCKING_QUIESCE             Synonym for GV_$BLOCKING_QUIESCE                                                                                                                   
GV$PX_BUFFER_ADVICE             Synonym for GV_$PX_BUFFER_ADVICE                                                                                                                   
GV$PX_SESSION                   Synonym for GV_$PX_SESSION                                                                                                             
GV$PX_SESSTAT                   Synonym for GV_$PX_SESSTAT                                                                                                             
GV$BACKUP_SYNC_IO               Synonym for GV_$BACKUP_SYNC_IO                                                                                                                 
GV$BACKUP_ASYNC_IO              Synonym for GV_$BACKUP_ASYNC_IO                                                                                                                  
GV$TEMPORARY_LOBS               Synonym for GV_$TEMPORARY_LOBS                                                                                                                 
GV$PX_PROCESS                   Synonym for GV_$PX_PROCESS                                                                                                             
GV$PX_PROCESS_SYSSTAT           Synonym for GV_$PX_PROCESS_SYSSTAT                                                                                                                     
GV$LOGMNR_CONTENTS              Synonym for GV_$LOGMNR_CONTENTS                                                                                                                  
GV$LOGMNR_PARAMETERS            Synonym for GV_$LOGMNR_PARAMETERS                                                                                                                    
GV$LOGMNR_DICTIONARY            Synonym for GV_$LOGMNR_DICTIONARY                                                                                                                    
GV$LOGMNR_LOGS                  Synonym for GV_$LOGMNR_LOGS                                                                                                              
GV$RFS_THREAD                   Synonym for GV_$RFS_THREAD                                                                                                             
GV$STANDBY_APPLY_SNAPSHOT       Synonym for GV_$STANDBY_APPLY_SNAPSHOT                                                                                                                         
GV$GLOBAL_BLOCKED_LOCKS         Synonym for GV_$GLOBAL_BLOCKED_LOCKS                                                                                                                       
GV$AW_OLAP                      Synonym for GV_$AW_OLAP                                                                                                          
GV$AW_CALC                      Synonym for GV_$AW_CALC                                                                                                          
GV$AW_SESSION_INFO              Synonym for GV_$AW_SESSION_INFO                                                                                                                  
GV$AW_LONGOPS                   Synonym for GV_$AW_LONGOPS                                                                                                             
GV$MAX_ACTIVE_SESS_TARGET_MTH   Synonym for GV_$MAX_ACTIVE_SESS_TARGET_MTH                                                                                                                             
GV$ACTIVE_SESS_POOL_MTH         Synonym for GV_$ACTIVE_SESS_POOL_MTH                                                                                                                       
GV$PARALLEL_DEGREE_LIMIT_MTH    Synonym for GV_$PARALLEL_DEGREE_LIMIT_MTH                                                                                                                            
GV$QUEUEING_MTH                 Synonym for GV_$QUEUEING_MTH                                                                                                               
GV$RESERVED_WORDS               Synonym for GV_$RESERVED_WORDS                                                                                                                 
GV$ARCHIVE_DEST_STATUS          Synonym for GV_$ARCHIVE_DEST_STATUS                                                                                                                      
V$LOGMNR_LOGFILE                Synonym for V_$LOGMNR_LOGFILE                                                                                                                
V$LOGMNR_PROCESS                Synonym for V_$LOGMNR_PROCESS                                                                                                                
V$LOGMNR_LATCH                  Synonym for V_$LOGMNR_LATCH                                                                                                              
V$LOGMNR_TRANSACTION            Synonym for V_$LOGMNR_TRANSACTION                                                                                                                    
V$LOGMNR_REGION                 Synonym for V_$LOGMNR_REGION                                                                                                               
V$LOGMNR_CALLBACK               Synonym for V_$LOGMNR_CALLBACK                                                                                                                 
V$LOGMNR_SESSION                Synonym for V_$LOGMNR_SESSION                                                                                                                
GV$LOGMNR_LOGFILE               Synonym for GV_$LOGMNR_LOGFILE                                                                                                                 
GV$LOGMNR_PROCESS               Synonym for GV_$LOGMNR_PROCESS                                                                                                                 
GV$LOGMNR_LATCH                 Synonym for GV_$LOGMNR_LATCH                                                                                                               
GV$LOGMNR_TRANSACTION           Synonym for GV_$LOGMNR_TRANSACTION                                                                                                                     
GV$LOGMNR_REGION                Synonym for GV_$LOGMNR_REGION                                                                                                                
GV$LOGMNR_CALLBACK              Synonym for GV_$LOGMNR_CALLBACK                                                                                                                  
GV$LOGMNR_SESSION               Synonym for GV_$LOGMNR_SESSION                                                                                                                 
GV$LOGMNR_STATS                 Synonym for GV_$LOGMNR_STATS                                                                                                               
GV$LOGMNR_DICTIONARY_LOAD       Synonym for GV_$LOGMNR_DICTIONARY_LOAD                                                                                                                         
GV$DB_CACHE_ADVICE              Synonym for GV_$DB_CACHE_ADVICE                                                                                                                  
GV$SGA_TARGET_ADVICE            Synonym for GV_$SGA_TARGET_ADVICE                                                                                                                    
GV$SEGMENT_STATISTICS           Synonym for GV_$SEGMENT_STATISTICS                                                                                                                     
GV$SEGSTAT_NAME                 Synonym for GV_$SEGSTAT_NAME                                                                                                               
GV$SEGSTAT                      Synonym for GV_$SEGSTAT                                                                                                          
GV$LIBRARY_CACHE_MEMORY         Synonym for GV_$LIBRARY_CACHE_MEMORY                                                                                                                       
GV$JAVA_LIBRARY_CACHE_MEMORY    Synonym for GV_$JAVA_LIBRARY_CACHE_MEMORY                                                                                                                            
GV$SHARED_POOL_ADVICE           Synonym for GV_$SHARED_POOL_ADVICE                                                                                                                     
GV$JAVA_POOL_ADVICE             Synonym for GV_$JAVA_POOL_ADVICE                                                                                                                   
GV$STREAMS_POOL_ADVICE          Synonym for GV_$STREAMS_POOL_ADVICE                                                                                                                      
GV$SGA_CURRENT_RESIZE_OPS       Synonym for GV_$SGA_CURRENT_RESIZE_OPS                                                                                                                         
GV$SGA_RESIZE_OPS               Synonym for GV_$SGA_RESIZE_OPS                                                                                                                 
GV$SGA_DYNAMIC_COMPONENTS       Synonym for GV_$SGA_DYNAMIC_COMPONENTS                                                                                                                         
GV$SGA_DYNAMIC_FREE_MEMORY      Synonym for GV_$SGA_DYNAMIC_FREE_MEMORY                                                                                                                          
GV$RESUMABLE                    Synonym for GV_$RESUMABLE                                                                                                            
GV$TIMEZONE_NAMES               Synonym for GV_$TIMEZONE_NAMES                                                                                                                 
GV$TIMEZONE_FILE                Synonym for GV_$TIMEZONE_FILE                                                                                                                
